Class,Height,Width,Aspect Rateo
29,41,47,1.146341463414634
33,59,57,0.9661016949152542
16,118,118,1.0
8,51,52,1.0196078431372548
35,41,40,0.975609756097561
11,47,51,1.0851063829787233
2,36,34,0.9444444444444444
33,28,27,0.9642857142857143
7,26,26,1.0
4,54,51,0.9444444444444444
1,29,29,1.0
7,64,60,0.9375
10,35,35,1.0
9,49,51,1.0408163265306123
30,32,30,0.9375
2,33,31,0.9393939393939394
5,44,43,0.9772727272727273
4,39,38,0.9743589743589743
4,86,84,0.9767441860465116
1,58,55,0.9482758620689655
11,37,37,1.0
17,37,36,0.972972972972973
29,157,69,0.4394904458598726
2,30,30,1.0
2,35,34,0.9714285714285714
8,50,49,0.98
31,38,40,1.0526315789473684
14,125,129,1.032
25,70,75,1.0714285714285714
12,73,73,1.0
38,48,48,1.0
1,46,46,1.0
10,37,37,1.0
4,44,44,1.0
16,32,32,1.0
18,36,39,1.0833333333333333
9,29,28,0.9655172413793104
23,49,54,1.1020408163265305
5,32,31,0.96875
22,53,56,1.0566037735849056
15,84,38,0.4523809523809524
11,54,60,1.1111111111111112
23,117,124,1.0598290598290598
8,70,71,1.0142857142857142
10,37,35,0.9459459459459459
13,38,44,1.1578947368421053
38,45,44,0.9777777777777777
11,44,29,0.6590909090909091
13,62,68,1.096774193548387
40,41,42,1.024390243902439
13,40,43,1.075
1,70,65,0.9285714285714286
9,74,74,1.0
25,51,53,1.0392156862745099
15,50,46,0.92
23,48,54,1.125
12,42,43,1.0238095238095237
5,55,54,0.9818181818181818
13,44,36,0.8181818181818182
5,31,31,1.0
26,43,48,1.1162790697674418
5,52,52,1.0
39,28,29,1.0357142857142858
28,54,62,1.1481481481481481
11,76,84,1.105263157894737
23,30,30,1.0
20,27,27,1.0
12,56,56,1.0
2,39,38,0.9743589743589743
10,36,36,1.0
28,40,40,1.0
1,76,77,1.013157894736842
30,43,47,1.0930232558139534
12,33,34,1.0303030303030303
12,71,72,1.0140845070422535
20,37,40,1.0810810810810811
38,29,29,1.0
13,108,119,1.1018518518518519
7,32,32,1.0
18,93,105,1.1290322580645162
25,48,50,1.0416666666666667
2,71,74,1.0422535211267605
8,52,52,1.0
1,50,44,0.88
8,40,41,1.025
12,34,30,0.8823529411764706
19,66,74,1.121212121212121
20,59,61,1.0338983050847457
11,34,35,1.0294117647058822
8,44,44,1.0
25,38,40,1.0526315789473684
4,33,31,0.9393939393939394
38,30,30,1.0
1,27,25,0.9259259259259259
40,42,42,1.0
42,31,31,1.0
17,31,35,1.1290322580645162
12,48,48,1.0
18,61,68,1.1147540983606556
25,57,60,1.0526315789473684
3,56,54,0.9642857142857143
31,73,76,1.0410958904109588
8,36,35,0.9722222222222222
34,32,30,0.9375
3,37,36,0.972972972972973
30,33,32,0.9696969696969697
5,32,33,1.03125
5,140,134,0.9571428571428572
28,82,86,1.048780487804878
17,34,28,0.8235294117647058
15,47,41,0.8723404255319149
10,38,37,0.9736842105263158
16,35,35,1.0
24,55,63,1.1454545454545455
7,61,60,0.9836065573770492
8,37,36,0.972972972972973
38,91,95,1.043956043956044
1,97,96,0.9896907216494846
7,43,47,1.0930232558139534
8,58,58,1.0
33,72,73,1.0138888888888888
12,32,31,0.96875
40,38,38,1.0
28,60,70,1.1666666666666667
13,32,33,1.03125
26,33,37,1.121212121212121
35,56,56,1.0
8,40,40,1.0
5,41,42,1.024390243902439
7,34,34,1.0
2,31,32,1.032258064516129
18,60,58,0.9666666666666667
10,29,28,0.9655172413793104
14,36,36,1.0
25,42,44,1.0476190476190477
16,33,33,1.0
5,30,29,0.9666666666666667
11,53,60,1.1320754716981132
7,27,29,1.0740740740740742
9,28,28,1.0
5,31,30,0.967741935483871
38,38,35,0.9210526315789473
11,86,98,1.1395348837209303
12,35,36,1.0285714285714285
21,51,56,1.0980392156862746
39,33,33,1.0
2,46,46,1.0
5,36,37,1.0277777777777777
41,35,33,0.9428571428571428
5,40,38,0.95
1,41,40,0.975609756097561
37,72,76,1.0555555555555556
7,57,57,1.0
4,30,31,1.0333333333333334
14,110,111,1.009090909090909
12,50,44,0.88
0,30,30,1.0
5,56,55,0.9821428571428571
13,83,96,1.1566265060240963
10,30,32,1.0666666666666667
5,40,41,1.025
8,32,31,0.96875
34,36,36,1.0
21,68,72,1.0588235294117647
10,53,54,1.0188679245283019
14,64,64,1.0
1,36,36,1.0
14,46,47,1.0217391304347827
38,31,29,0.9354838709677419
18,39,40,1.0256410256410255
2,43,42,0.9767441860465116
6,28,26,0.9285714285714286
18,101,100,0.9900990099009901
3,31,31,1.0
5,30,34,1.1333333333333333
13,46,43,0.9347826086956522
15,74,75,1.0135135135135136
2,48,46,0.9583333333333334
3,34,34,1.0
3,29,29,1.0
2,32,34,1.0625
13,106,106,1.0
5,31,31,1.0
2,37,38,1.027027027027027
4,36,37,1.0277777777777777
42,46,46,1.0
33,67,68,1.0149253731343284
3,33,33,1.0
8,46,45,0.9782608695652174
12,54,54,1.0
12,30,27,0.9
10,42,42,1.0
40,82,84,1.024390243902439
35,59,59,1.0
17,41,45,1.0975609756097562
22,39,40,1.0256410256410255
2,33,33,1.0
38,64,50,0.78125
23,81,84,1.037037037037037
14,106,104,0.9811320754716981
20,37,37,1.0
22,50,53,1.06
7,47,45,0.9574468085106383
38,28,29,1.0357142857142858
9,43,46,1.069767441860465
1,28,26,0.9285714285714286
5,32,32,1.0
0,86,85,0.9883720930232558
36,29,28,0.9655172413793104
1,36,37,1.0277777777777777
17,33,35,1.0606060606060606
33,30,28,0.9333333333333333
10,30,30,1.0
10,29,29,1.0
12,119,120,1.0084033613445378
26,136,143,1.0514705882352942
38,83,82,0.9879518072289156
25,99,109,1.101010101010101
29,49,52,1.0612244897959184
11,118,130,1.1016949152542372
18,63,70,1.1111111111111112
2,62,62,1.0
17,40,38,0.95
4,30,31,1.0333333333333334
17,41,39,0.9512195121951219
16,50,46,0.92
1,69,68,0.9855072463768116
35,40,39,0.975
39,29,28,0.9655172413793104
4,111,115,1.0360360360360361
2,38,37,0.9736842105263158
27,31,33,1.064516129032258
33,97,98,1.0103092783505154
1,28,28,1.0
15,36,31,0.8611111111111112
1,71,75,1.056338028169014
2,36,36,1.0
4,37,35,0.9459459459459459
31,30,31,1.0333333333333334
3,30,27,0.9
27,70,75,1.0714285714285714
10,35,36,1.0285714285714285
7,74,82,1.1081081081081081
33,55,53,0.9636363636363636
17,29,26,0.896551724137931
11,55,59,1.0727272727272728
12,38,38,1.0
17,36,34,0.9444444444444444
2,37,35,0.9459459459459459
11,35,38,1.0857142857142856
9,29,29,1.0
13,70,81,1.1571428571428573
4,58,57,0.9827586206896551
8,55,57,1.0363636363636364
10,35,35,1.0
21,40,42,1.05
7,38,36,0.9473684210526315
2,46,46,1.0
10,37,38,1.027027027027027
8,81,80,0.9876543209876543
3,64,63,0.984375
35,39,41,1.0512820512820513
12,31,30,0.967741935483871
39,120,120,1.0
8,25,27,1.08
12,67,68,1.0149253731343284
13,50,54,1.08
10,37,37,1.0
4,32,33,1.03125
12,103,103,1.0
18,144,158,1.0972222222222223
3,34,34,1.0
16,122,123,1.0081967213114753
11,108,130,1.2037037037037037
40,93,93,1.0
12,55,49,0.8909090909090909
4,40,39,0.975
28,34,38,1.1176470588235294
42,30,29,0.9666666666666667
33,69,69,1.0
2,41,44,1.0731707317073171
10,34,33,0.9705882352941176
28,43,44,1.0232558139534884
32,31,30,0.967741935483871
8,30,32,1.0666666666666667
31,46,48,1.0434782608695652
8,45,43,0.9555555555555556
2,59,58,0.9830508474576272
25,34,35,1.0294117647058822
10,41,41,1.0
14,61,60,0.9836065573770492
6,36,33,0.9166666666666666
10,37,37,1.0
13,61,61,1.0
1,63,55,0.873015873015873
12,77,76,0.987012987012987
1,41,41,1.0
15,33,31,0.9393939393939394
36,73,68,0.9315068493150684
5,34,33,0.9705882352941176
10,32,33,1.03125
12,124,123,0.9919354838709677
5,55,56,1.018181818181818
5,28,27,0.9642857142857143
9,33,30,0.9090909090909091
13,64,55,0.859375
26,41,43,1.048780487804878
12,32,30,0.9375
41,25,26,1.04
25,30,33,1.1
18,45,47,1.0444444444444445
10,39,39,1.0
2,29,27,0.9310344827586207
8,70,72,1.0285714285714285
38,34,34,1.0
5,54,52,0.9629629629629629
40,32,34,1.0625
11,63,68,1.0793650793650793
38,26,27,1.0384615384615385
6,41,38,0.926829268292683
12,36,34,0.9444444444444444
11,49,55,1.1224489795918366
4,69,69,1.0
11,69,73,1.0579710144927537
1,40,38,0.95
3,31,28,0.9032258064516129
23,61,62,1.0163934426229508
10,75,75,1.0
22,69,74,1.0724637681159421
17,41,27,0.6585365853658537
4,45,46,1.0222222222222221
10,31,32,1.032258064516129
4,33,33,1.0
3,42,42,1.0
26,38,38,1.0
10,42,45,1.0714285714285714
18,61,61,1.0
8,47,46,0.9787234042553191
12,35,36,1.0285714285714285
8,41,43,1.048780487804878
17,36,34,0.9444444444444444
35,26,26,1.0
9,36,35,0.9722222222222222
9,53,52,0.9811320754716981
33,32,32,1.0
8,31,30,0.967741935483871
33,39,34,0.8717948717948718
5,35,35,1.0
31,42,47,1.119047619047619
35,29,29,1.0
38,41,41,1.0
12,112,112,1.0
3,38,39,1.0263157894736843
25,109,120,1.1009174311926606
8,40,41,1.025
18,82,94,1.146341463414634
38,41,38,0.926829268292683
5,29,29,1.0
40,36,36,1.0
12,34,35,1.0294117647058822
27,37,41,1.1081081081081081
38,75,75,1.0
4,36,36,1.0
5,32,32,1.0
7,28,28,1.0
17,33,34,1.0303030303030303
10,28,28,1.0
35,73,77,1.0547945205479452
4,44,45,1.0227272727272727
1,71,70,0.9859154929577465
18,49,55,1.1224489795918366
22,30,30,1.0
1,36,35,0.9722222222222222
12,38,40,1.0526315789473684
12,43,41,0.9534883720930233
6,48,44,0.9166666666666666
34,29,30,1.0344827586206897
40,55,55,1.0
12,94,88,0.9361702127659575
2,47,45,0.9574468085106383
25,29,30,1.0344827586206897
18,44,46,1.0454545454545454
33,89,84,0.9438202247191011
4,36,35,0.9722222222222222
10,107,99,0.9252336448598131
31,40,40,1.0
5,30,31,1.0333333333333334
18,180,192,1.0666666666666667
6,31,29,0.9354838709677419
1,29,30,1.0344827586206897
4,49,52,1.0612244897959184
10,32,37,1.15625
19,43,46,1.069767441860465
4,40,40,1.0
35,31,32,1.032258064516129
2,62,63,1.0161290322580645
11,44,49,1.1136363636363635
3,35,35,1.0
8,60,61,1.0166666666666666
15,37,34,0.918918918918919
21,47,50,1.0638297872340425
15,59,59,1.0
7,37,38,1.027027027027027
37,57,55,0.9649122807017544
38,33,31,0.9393939393939394
17,36,34,0.9444444444444444
3,26,26,1.0
38,52,52,1.0
4,39,40,1.0256410256410255
18,38,37,0.9736842105263158
14,171,172,1.0058479532163742
38,36,33,0.9166666666666666
7,51,46,0.9019607843137255
26,59,63,1.0677966101694916
13,84,86,1.0238095238095237
4,79,81,1.0253164556962024
35,43,40,0.9302325581395349
4,42,40,0.9523809523809523
7,92,92,1.0
8,49,49,1.0
21,38,38,1.0
28,40,45,1.125
38,41,40,0.975609756097561
12,64,64,1.0
13,47,50,1.0638297872340425
35,56,50,0.8928571428571429
4,54,54,1.0
2,37,38,1.027027027027027
33,67,69,1.0298507462686568
9,38,40,1.0526315789473684
10,29,31,1.0689655172413792
4,36,37,1.0277777777777777
2,100,105,1.05
21,61,64,1.0491803278688525
13,92,76,0.8260869565217391
31,58,63,1.0862068965517242
9,52,52,1.0
1,76,62,0.8157894736842105
4,30,30,1.0
14,54,53,0.9814814814814815
18,94,105,1.1170212765957446
22,83,89,1.072289156626506
1,86,85,0.9883720930232558
7,39,40,1.0256410256410255
4,36,36,1.0
38,40,38,0.95
32,40,38,0.95
9,88,87,0.9886363636363636
38,40,40,1.0
36,35,33,0.9428571428571428
26,56,58,1.0357142857142858
1,61,60,0.9836065573770492
1,96,86,0.8958333333333334
18,48,51,1.0625
35,41,39,0.9512195121951219
8,29,30,1.0344827586206897
13,36,40,1.1111111111111112
3,47,46,0.9787234042553191
33,32,28,0.875
13,41,40,0.975609756097561
15,47,48,1.0212765957446808
26,48,52,1.0833333333333333
3,38,36,0.9473684210526315
2,29,29,1.0
14,54,54,1.0
23,89,99,1.1123595505617978
38,38,34,0.8947368421052632
8,31,30,0.967741935483871
17,73,68,0.9315068493150684
3,27,26,0.9629629629629629
3,48,45,0.9375
31,47,49,1.0425531914893618
31,32,36,1.125
12,28,29,1.0357142857142858
2,35,33,0.9428571428571428
38,40,40,1.0
9,56,56,1.0
8,39,37,0.9487179487179487
18,35,36,1.0285714285714285
13,52,51,0.9807692307692307
2,35,34,0.9714285714285714
23,44,49,1.1136363636363635
3,33,33,1.0
13,94,107,1.1382978723404256
34,94,95,1.0106382978723405
1,75,80,1.0666666666666667
38,53,53,1.0
5,45,45,1.0
33,52,47,0.9038461538461539
14,50,49,0.98
4,45,44,0.9777777777777777
5,47,45,0.9574468085106383
11,39,41,1.0512820512820513
0,100,95,0.95
38,36,34,0.9444444444444444
23,37,37,1.0
7,93,94,1.010752688172043
4,61,58,0.9508196721311475
25,136,145,1.0661764705882353
8,36,35,0.9722222222222222
18,56,61,1.0892857142857142
38,27,27,1.0
21,36,40,1.1111111111111112
1,80,83,1.0375
1,55,55,1.0
17,41,39,0.9512195121951219
17,38,29,0.7631578947368421
10,44,44,1.0
27,87,98,1.1264367816091954
20,38,41,1.0789473684210527
3,52,51,0.9807692307692307
39,32,31,0.96875
7,50,51,1.02
5,30,30,1.0
38,35,35,1.0
9,32,30,0.9375
21,41,41,1.0
39,106,105,0.9905660377358491
3,37,35,0.9459459459459459
13,53,61,1.150943396226415
7,62,60,0.967741935483871
18,42,42,1.0
4,28,29,1.0357142857142858
14,61,60,0.9836065573770492
10,73,74,1.0136986301369864
33,82,75,0.9146341463414634
18,79,84,1.0632911392405062
18,63,68,1.0793650793650793
33,61,61,1.0
11,48,51,1.0625
20,52,59,1.1346153846153846
5,40,41,1.025
33,54,53,0.9814814814814815
7,40,41,1.025
3,39,39,1.0
5,55,53,0.9636363636363636
11,129,144,1.1162790697674418
1,39,38,0.9743589743589743
1,47,47,1.0
17,49,49,1.0
12,35,36,1.0285714285714285
13,76,82,1.0789473684210527
13,49,42,0.8571428571428571
6,56,52,0.9285714285714286
11,30,30,1.0
17,51,56,1.0980392156862746
27,65,70,1.0769230769230769
10,36,37,1.0277777777777777
18,63,71,1.126984126984127
3,30,29,0.9666666666666667
33,40,40,1.0
9,42,43,1.0238095238095237
23,95,100,1.0526315789473684
39,36,36,1.0
32,71,75,1.056338028169014
2,36,36,1.0
31,82,93,1.1341463414634145
14,68,69,1.0147058823529411
12,91,87,0.9560439560439561
12,31,31,1.0
10,29,29,1.0
28,58,56,0.9655172413793104
16,47,46,0.9787234042553191
25,68,70,1.0294117647058822
7,39,39,1.0
10,43,41,0.9534883720930233
7,39,38,0.9743589743589743
16,175,180,1.0285714285714285
8,48,56,1.1666666666666667
2,30,30,1.0
38,33,33,1.0
6,71,62,0.8732394366197183
13,33,35,1.0606060606060606
25,88,93,1.0568181818181819
12,34,32,0.9411764705882353
20,46,47,1.0217391304347827
8,33,30,0.9090909090909091
11,62,69,1.1129032258064515
9,69,69,1.0
10,35,35,1.0
2,39,38,0.9743589743589743
10,51,50,0.9803921568627451
5,34,34,1.0
17,44,45,1.0227272727272727
36,43,43,1.0
38,84,71,0.8452380952380952
5,34,32,0.9411764705882353
14,30,28,0.9333333333333333
35,48,48,1.0
20,36,38,1.0555555555555556
10,45,44,0.9777777777777777
5,46,48,1.0434782608695652
2,36,37,1.0277777777777777
1,30,31,1.0333333333333334
33,39,34,0.8717948717948718
7,42,42,1.0
1,41,42,1.024390243902439
5,36,34,0.9444444444444444
12,27,27,1.0
0,35,36,1.0285714285714285
1,93,87,0.9354838709677419
38,41,41,1.0
5,119,120,1.0084033613445378
23,54,61,1.1296296296296295
33,29,28,0.9655172413793104
2,35,36,1.0285714285714285
35,44,44,1.0
36,28,28,1.0
8,29,30,1.0344827586206897
8,47,44,0.9361702127659575
1,32,30,0.9375
25,36,37,1.0277777777777777
7,28,29,1.0357142857142858
5,38,38,1.0
10,33,31,0.9393939393939394
9,30,31,1.0333333333333334
13,36,31,0.8611111111111112
26,36,39,1.0833333333333333
35,39,38,0.9743589743589743
23,34,38,1.1176470588235294
12,70,71,1.0142857142857142
8,31,30,0.967741935483871
25,213,231,1.0845070422535212
26,97,107,1.1030927835051547
40,41,41,1.0
15,30,30,1.0
9,120,112,0.9333333333333333
21,39,40,1.0256410256410255
17,33,30,0.9090909090909091
25,103,111,1.0776699029126213
38,60,51,0.85
42,38,38,1.0
9,32,31,0.96875
18,123,133,1.08130081300813
27,63,72,1.1428571428571428
11,54,56,1.037037037037037
17,32,27,0.84375
4,68,69,1.0147058823529411
5,31,32,1.032258064516129
30,37,41,1.1081081081081081
14,38,38,1.0
13,160,169,1.05625
7,33,32,0.9696969696969697
1,69,69,1.0
23,50,51,1.02
20,37,37,1.0
8,39,38,0.9743589743589743
38,40,39,0.975
41,30,28,0.9333333333333333
7,38,38,1.0
1,95,96,1.0105263157894737
10,36,36,1.0
18,39,38,0.9743589743589743
24,30,33,1.1
13,36,41,1.1388888888888888
15,42,39,0.9285714285714286
12,30,29,0.9666666666666667
10,46,46,1.0
4,34,34,1.0
1,51,52,1.0196078431372548
1,74,72,0.972972972972973
25,73,76,1.0410958904109588
10,55,62,1.1272727272727272
23,40,45,1.125
14,160,147,0.91875
2,32,32,1.0
3,35,34,0.9714285714285714
22,35,39,1.1142857142857143
1,59,46,0.7796610169491526
13,42,43,1.0238095238095237
33,37,36,0.972972972972973
7,37,36,0.972972972972973
35,46,43,0.9347826086956522
34,33,31,0.9393939393939394
9,29,30,1.0344827586206897
35,48,47,0.9791666666666666
8,28,29,1.0357142857142858
6,37,36,0.972972972972973
35,31,31,1.0
15,30,30,1.0
41,42,41,0.9761904761904762
1,42,43,1.0238095238095237
10,35,36,1.0285714285714285
5,29,32,1.103448275862069
24,53,57,1.0754716981132075
4,26,26,1.0
8,31,32,1.032258064516129
3,42,42,1.0
1,38,38,1.0
37,38,39,1.0263157894736843
28,35,37,1.0571428571428572
3,33,33,1.0
33,49,41,0.8367346938775511
15,39,36,0.9230769230769231
16,47,46,0.9787234042553191
4,27,26,0.9629629629629629
40,55,55,1.0
6,36,33,0.9166666666666666
10,41,39,0.9512195121951219
36,32,31,0.96875
3,31,31,1.0
6,38,35,0.9210526315789473
18,79,86,1.0886075949367089
35,44,44,1.0
4,30,29,0.9666666666666667
6,37,34,0.918918918918919
12,37,35,0.9459459459459459
2,43,43,1.0
42,27,29,1.0740740740740742
3,27,28,1.037037037037037
8,37,36,0.972972972972973
17,59,55,0.9322033898305084
10,36,41,1.1388888888888888
3,58,54,0.9310344827586207
18,75,86,1.1466666666666667
24,39,42,1.0769230769230769
33,36,34,0.9444444444444444
4,48,45,0.9375
26,32,35,1.09375
36,35,35,1.0
10,41,42,1.024390243902439
10,48,48,1.0
31,46,50,1.0869565217391304
33,31,31,1.0
10,62,61,0.9838709677419355
41,58,58,1.0
4,33,35,1.0606060606060606
10,41,41,1.0
9,72,70,0.9722222222222222
1,43,44,1.0232558139534884
28,63,69,1.0952380952380953
2,34,32,0.9411764705882353
3,44,41,0.9318181818181818
22,38,39,1.0263157894736843
5,35,35,1.0
17,35,34,0.9714285714285714
1,45,48,1.0666666666666667
3,58,58,1.0
10,29,29,1.0
11,35,38,1.0857142857142856
14,59,59,1.0
2,31,30,0.967741935483871
9,36,35,0.9722222222222222
9,76,73,0.9605263157894737
9,46,47,1.0217391304347827
7,31,29,0.9354838709677419
42,39,40,1.0256410256410255
25,70,74,1.0571428571428572
12,52,53,1.0192307692307692
2,63,61,0.9682539682539683
22,70,73,1.042857142857143
2,74,71,0.9594594594594594
17,42,42,1.0
1,61,58,0.9508196721311475
13,30,27,0.9
31,36,35,0.9722222222222222
28,77,83,1.077922077922078
28,86,99,1.1511627906976745
25,83,84,1.0120481927710843
12,36,30,0.8333333333333334
23,144,156,1.0833333333333333
22,63,73,1.1587301587301588
18,33,37,1.121212121212121
1,42,42,1.0
38,39,38,0.9743589743589743
10,46,47,1.0217391304347827
6,37,35,0.9459459459459459
9,39,39,1.0
9,55,54,0.9818181818181818
15,49,48,0.9795918367346939
2,34,38,1.1176470588235294
1,60,58,0.9666666666666667
31,32,32,1.0
12,92,94,1.0217391304347827
18,30,32,1.0666666666666667
3,64,63,0.984375
10,34,34,1.0
3,36,37,1.0277777777777777
1,45,45,1.0
4,38,37,0.9736842105263158
12,52,53,1.0192307692307692
37,94,95,1.0106382978723405
10,31,31,1.0
7,39,39,1.0
25,69,71,1.0289855072463767
1,46,46,1.0
2,31,30,0.967741935483871
22,41,40,0.975609756097561
17,28,28,1.0
22,47,50,1.0638297872340425
17,34,30,0.8823529411764706
3,51,49,0.9607843137254902
27,44,42,0.9545454545454546
8,68,70,1.0294117647058822
10,29,28,0.9655172413793104
2,39,37,0.9487179487179487
1,48,46,0.9583333333333334
1,94,92,0.9787234042553191
4,37,37,1.0
14,87,85,0.9770114942528736
12,49,50,1.0204081632653061
11,50,55,1.1
36,33,33,1.0
13,39,42,1.0769230769230769
5,39,39,1.0
1,27,26,0.9629629629629629
8,31,32,1.032258064516129
13,39,32,0.8205128205128205
29,39,39,1.0
40,61,60,0.9836065573770492
2,37,36,0.972972972972973
12,55,49,0.8909090909090909
36,70,69,0.9857142857142858
38,31,32,1.032258064516129
5,29,31,1.0689655172413792
30,65,73,1.123076923076923
12,80,81,1.0125
8,26,26,1.0
7,30,31,1.0333333333333334
4,30,29,0.9666666666666667
13,42,47,1.119047619047619
4,35,34,0.9714285714285714
26,61,65,1.0655737704918034
33,38,39,1.0263157894736843
3,28,27,0.9642857142857143
7,35,35,1.0
2,88,86,0.9772727272727273
8,39,38,0.9743589743589743
27,41,42,1.024390243902439
33,47,46,0.9787234042553191
25,36,36,1.0
32,32,33,1.03125
12,43,41,0.9534883720930233
25,225,243,1.08
3,31,31,1.0
9,44,44,1.0
12,49,45,0.9183673469387755
1,52,53,1.0192307692307692
8,50,51,1.02
12,43,42,0.9767441860465116
1,38,38,1.0
9,53,52,0.9811320754716981
24,40,43,1.075
40,48,49,1.0208333333333333
21,48,52,1.0833333333333333
12,40,42,1.05
7,49,44,0.8979591836734694
20,42,50,1.1904761904761905
5,30,31,1.0333333333333334
13,45,56,1.2444444444444445
7,32,32,1.0
9,38,37,0.9736842105263158
2,31,35,1.1290322580645162
38,45,40,0.8888888888888888
7,36,36,1.0
21,127,141,1.110236220472441
1,52,52,1.0
35,36,37,1.0277777777777777
12,54,52,0.9629629629629629
2,33,37,1.121212121212121
2,39,38,0.9743589743589743
4,31,29,0.9354838709677419
7,30,30,1.0
37,36,35,0.9722222222222222
13,34,39,1.1470588235294117
1,32,32,1.0
4,34,31,0.9117647058823529
12,26,30,1.1538461538461537
7,33,33,1.0
2,45,43,0.9555555555555556
32,35,35,1.0
35,49,48,0.9795918367346939
10,45,45,1.0
38,32,30,0.9375
42,33,34,1.0303030303030303
25,42,44,1.0476190476190477
4,41,39,0.9512195121951219
31,45,48,1.0666666666666667
5,45,45,1.0
4,54,52,0.9629629629629629
2,33,32,0.9696969696969697
5,38,37,0.9736842105263158
32,35,37,1.0571428571428572
6,36,34,0.9444444444444444
38,86,71,0.8255813953488372
38,53,55,1.0377358490566038
1,67,71,1.0597014925373134
12,27,33,1.2222222222222223
12,70,71,1.0142857142857142
5,41,45,1.0975609756097562
1,42,41,0.9761904761904762
22,30,32,1.0666666666666667
7,52,51,0.9807692307692307
11,40,43,1.075
2,28,27,0.9642857142857143
12,34,34,1.0
15,31,29,0.9354838709677419
1,55,53,0.9636363636363636
13,39,43,1.1025641025641026
12,27,27,1.0
13,30,28,0.9333333333333333
25,36,37,1.0277777777777777
22,76,87,1.144736842105263
12,39,39,1.0
4,33,31,0.9393939393939394
17,41,37,0.9024390243902439
